component_1,component_2,cluster_id
0.19083102,0.01131466,4
0.23153165,0.010319871,4
0.39133993,-0.075036995,1
0.32390654,-0.12603123,1
0.27172568,-0.09226783,1
0.27080926,-0.045232724,0
0.42701238,-0.06782047,1
0.30006376,-0.13924094,5
0.22692303,-0.0763198,4
0.28342912,-0.06777492,1
0.2677775,-0.025004882,4
0.32571796,-0.1468789,5
0.4134626,0.07131346,4
0.34978953,-0.18825589,5
0.18476854,-0.05685259,4
0.34316215,-0.087706126,0
0.15969598,0.02185884,4
0.22088417,-0.14462622,4
0.30971378,-0.049499594,1
0.29872322,-0.12504959,0
0.32122913,0.25309274,1
0.28063968,-0.14254352,0
0.38789782,-0.24799654,1
0.38611257,-0.1990628,1
0.49309325,-0.1249627,1
0.28344738,0.22832331,2
0.42346472,-0.12997952,1
0.41337547,-0.041500885,1
0.4036863,-4.416435e-05,1
0.18616031,0.20306541,4
0.2672857,0.023832679,1
0.0722147,0.0090733,4
0.3630245,0.17830299,2
0.2813959,-0.19266808,1
0.47170427,0.13814414,1
0.39114267,-0.069133855,0
0.4456166,-0.1066852,1
0.3364401,-0.10104268,1
0.4850215,-0.13720262,1
0.20902832,-0.08719872,4
0.54901755,-0.14513189,1
0.44709626,0.19072689,1
0.37463012,-0.25336125,1
0.29199088,0.09079413,4
0.29290453,0.045867775,0
0.3464928,-0.1216573,0
0.23931096,-0.0417167,4
0.32517448,-0.1367182,5
0.3160317,-0.21101111,5
0.28098172,-0.08056677,5
0.39595324,-0.21479736,1
0.28416207,-0.09920267,0
0.17855969,-0.0005593219,4
0.28206325,-0.065947555,5
0.3020514,0.16625534,4
0.20878434,-0.07184711,0
0.48109585,-0.21797192,1
0.35961217,-0.06635193,1
0.38966385,-0.06461262,1
0.31230608,-0.13997833,5
0.2712802,0.16473088,4
0.3722651,-0.19860795,5
0.4437276,-0.03535206,1
0.36613032,0.002535941,4
0.32481572,-0.019267807,1
0.11604158,0.02953463,4
0.3309334,0.13639025,1
0.3921814,-0.2103754,1
0.16826391,-0.10078183,0
0.2724884,-0.043954857,1
0.21740146,-0.036663033,1
0.35475126,-0.02698463,1
0.27029347,-0.14153595,0
0.18354352,-0.022441808,4
0.51861936,-0.29940587,5
0.44905293,-0.054433856,1
0.30748427,-0.020320779,1
0.4048609,-0.09676683,5
0.18670572,0.14773035,4
0.29886115,-0.13174865,5
0.29002652,-0.1404426,0
0.14906691,-0.07992637,4
0.33354208,-0.13686715,0
0.33829463,-0.113774,1
0.26534382,-0.13590449,4
0.34654826,-0.13209112,1
0.31417942,-0.1156073,1
0.31772736,0.013506,1
0.3734796,-0.14719503,1
0.24893905,-0.11970043,0
0.45929447,-0.023996592,1
0.4565045,-0.29607052,1
0.57336366,-0.2165538,1
0.19720331,0.07583519,4
0.3558113,-0.021883223,1
0.3902107,-0.22984079,5
0.20105867,0.3283949,2
0.48080787,-0.33858716,1
0.4112828,-0.2527515,1
0.31491596,-0.124659546,1
0.45689556,0.039029494,1
0.20420425,-0.113795266,1
0.24756642,-0.016818145,1
0.4696755,-0.10453409,1
0.16441368,-0.013356361,4
0.37515,-0.19181173,1
0.39307642,-0.16011128,1
0.24277173,-0.0027327426,4
0.1889677,0.075598285,4
0.18872838,0.069152154,4
0.40589318,-0.10286668,0
0.23044461,-0.04564041,4
0.25094616,-0.1032787,5
0.41792837,-0.113383204,1
0.3010092,-0.10419586,1
0.11572082,-0.022144644,4
0.27263087,0.34434578,2
0.3871166,-0.14247522,0
0.2328399,-0.11613679,1
0.29306006,0.07959123,4
0.34914565,-0.16480754,1
0.35800076,-0.11078871,0
0.20651379,-0.06993965,4
0.41285008,-0.080841035,1
0.30824053,-0.20098081,5
0.28328308,-0.107471615,5
0.34254092,-0.16010211,0
0.40979168,-0.09533149,1
0.3622148,-0.04405025,4
0.3037469,-0.088091716,4
0.40341717,-0.24466807,5
0.25778812,-0.02985161,4
0.22854508,-0.11077714,0
0.39758593,-0.116206236,1
0.26300728,-0.04182338,4
0.40137404,-0.019696038,5
0.3765608,-0.17760098,1
0.382936,-0.10573916,1
0.49247256,-0.06390606,1
0.21862485,0.077714644,4
0.17070943,-0.08797783,4
0.3256557,-0.14518668,0
0.3127823,-0.06864838,1
0.49253127,-0.10543364,1
0.26006386,-0.04264772,1
0.1946135,0.19508952,4
0.5107778,-0.22740234,1
0.38684496,-0.13442829,1
0.22990745,-0.0036676168,4
0.21914391,0.011959519,0
0.4722487,-0.2831164,1
0.30305612,-0.08448562,1
0.38833845,0.09791971,0
0.18050681,0.14089473,4
0.3128231,-0.1276185,4
0.43250275,-0.16944492,0
0.25408438,-0.11807938,5
0.38352773,-0.14633691,0
0.43404508,-0.25345898,1
0.41180924,-0.16355398,1
0.38963163,-0.030248493,1
0.3536139,-0.18008362,1
0.13602424,-0.025099842,4
0.31882575,-0.14000398,5
0.42254892,-0.11819923,1
0.4265602,-0.08476456,1
0.30442667,-0.07382084,0
0.33539647,0.05437097,1
0.2741683,-0.10202221,1
0.31364417,-0.055819687,1
0.35768068,-0.115301885,5
0.4104386,0.043257512,5
0.27893877,-0.102358304,4
0.28929007,0.08032199,4
0.28541598,-0.07379581,4
0.43559727,-0.21424517,5
0.38351497,-0.1362404,1
0.29542693,0.002617975,1
0.32786563,0.009587235,1
0.46816257,0.0026880468,1
0.22712278,0.030782342,4
0.30175227,0.1571447,0
0.35614648,-0.12575716,1
0.3956569,-0.19168256,1
0.42762345,-0.26014623,5
0.4455118,-0.08419908,0
0.30863363,-0.08651753,0
0.23892672,-0.09369839,4
0.2025541,-0.09946544,1
0.22264437,-0.14305925,4
0.24534687,-0.06659805,1
0.3356375,-0.066673376,0
0.44777358,-0.2725571,5
0.31700245,-0.07196626,4
0.3192397,-0.07730343,5
0.4016844,-0.18538216,5
0.3507365,-0.24542502,1
0.26533857,-0.01668129,4
0.06425674,-0.021518275,4
0.29445386,0.04038001,1
0.21635641,-0.08649855,4
0.46737835,-0.2753442,1
0.39709064,-0.21227118,1
0.45572093,-0.19250976,5
0.491953,0.019213924,4
0.21954499,-0.09250174,4
0.6253907,-0.18941294,1
0.27753195,-0.09728156,4
0.31399006,-0.08694468,4
0.21374726,-0.037098657,0
0.3638548,-0.10094509,1
0.3032767,-0.21381037,5
0.23811828,0.13261646,2
0.3078566,-0.05568284,4
0.4388236,0.038127348,1
0.20498677,-0.04250943,4
0.3558902,-0.08696094,1
0.12996984,-0.027095728,4
0.19939986,0.050432473,4
0.17512394,0.12660138,4
0.21620047,0.015853608,4
0.4207934,0.096041776,1
0.3369432,-0.20306309,1
0.27484718,0.046043705,1
0.33442143,-0.16283606,1
0.31295922,-0.15338193,1
0.46804142,-0.1669537,5
0.2391894,-0.12113868,0
0.40140826,-0.2195146,0
0.39903268,-0.12360314,5
0.5081283,-0.21707124,1
0.4659747,-0.30774078,1
0.33751544,-0.16012904,1
0.21143723,-0.16840702,4
0.48672214,-0.15983753,1
0.4767879,-0.2593731,5
0.32184422,-0.06262913,4
0.32190663,0.039932963,1
0.4154213,-0.02127806,0
0.37520295,-0.11637623,1
0.5132913,0.0895526,1
0.3258433,-0.0746972,5
0.2368075,0.18321918,4
0.23872201,-0.0786825,0
0.23261343,-0.11972121,4
0.29123184,-0.14711672,0
0.30447724,-0.09670437,1
0.27629927,-0.118158616,0
0.42586622,-0.10867113,1
0.41154364,0.09593491,1
0.25815254,-0.15677947,4
0.32560813,-0.19249204,1
0.36136156,-0.17773734,5
0.28039634,0.021529676,4
0.32551092,0.11402342,1
0.22399154,-0.14219195,0
0.41087705,-0.024329422,1
0.3145338,0.032379318,0
0.20246172,-0.09040845,1
0.22791144,0.056972835,4
0.33756107,-0.18821074,0
0.40418705,-0.12696944,1
0.19628279,-0.011712653,4
0.4668505,0.0118965525,1
0.33192828,-0.16143681,1
0.33499223,0.05071827,0
0.30770075,-0.17590997,1
0.38466477,-0.106006905,0
0.35106167,-0.06508957,1
0.4186387,-0.23008555,1
0.41595918,-0.27213332,5
0.3653921,-0.19905865,1
0.24329162,-0.11490432,4
0.36736494,-0.10341279,0
0.3257063,-0.09969468,1
0.36592677,-0.1597129,1
0.3427552,-0.1735497,0
0.3543886,-0.012854544,1
0.35785398,-0.17133273,1
0.40624878,-0.22377338,1
0.1807746,-0.047144927,4
0.46194807,0.031973142,1
0.29675725,-0.14376223,0
0.35647908,-0.11429095,0
0.18967083,-0.13687576,1
0.26520136,-0.10786617,4
0.10994184,-0.0073201656,4
0.19977568,-0.053323634,4
0.26510546,-0.09697383,0
0.41178268,-0.060705226,4
0.41993162,0.1299645,1
0.15829763,0.20355195,4
0.46538323,-0.06351314,5
0.25278997,-0.0701676,4
0.3190502,0.03659875,4
0.30203184,0.1080385,4
0.2652004,0.1097428,4
0.4534553,-0.19079824,1
0.3837254,-0.17556329,1
0.12155434,0.037538167,4
0.29269627,-0.042769678,4
0.20903942,-0.079075836,1
0.36625808,-0.15090702,1
0.5156394,-0.043158624,0
0.3270347,-0.14038675,0
0.33560547,-0.16116804,1
0.3330683,-0.062039535,1
0.37029564,-0.09738512,1
0.2291696,-0.08003549,1
0.3802841,-0.025906954,1
0.20927076,-0.12096449,0
0.47630438,-0.04239475,1
0.3423536,0.05483024,1
0.4011853,-0.2006906,5
0.3619499,-0.11136427,1
0.45467436,-0.10074539,1
0.49496922,-0.12322198,1
0.45646116,-0.20041388,1
0.43662333,-0.27731377,5
0.28015137,-0.012364161,4
0.30470943,0.015927019,1
0.25222632,-0.12321849,4
0.24232441,-0.140585,3
0.294774,0.0031052802,4
0.10192538,-0.07070097,4
0.26463717,-0.0018895328,4
0.28360653,-0.14783646,1
0.31857792,0.20076092,0
0.29850733,0.13210902,1
0.28454837,-0.13244975,4
0.48792887,-0.07714071,1
0.40162402,-0.10846493,1
0.30293474,-0.042007342,1
0.5170486,-0.20449871,4
0.18679264,-0.10761503,1
0.3938297,-0.20248152,1
0.32136536,-0.05043611,5
0.36817846,-0.13621697,1
0.46421236,-0.022724684,1
0.12874867,0.005102584,4
0.36454648,0.11585706,4
0.103957795,0.010382217,4
0.41647115,-0.06244172,1
0.4763885,-0.24769832,1
0.26182786,-0.029190445,4
0.26528874,0.037522808,4
0.41972116,-0.15474471,5
0.21910216,-0.12069772,0
0.1165651,0.003262709,4
0.20988499,-0.09006661,4
0.36850896,-0.036928665,1
0.16597004,-0.05252783,4
0.43898734,-0.010276668,5
0.33153555,-0.10907213,1
0.12512763,0.02304517,4
0.45244825,-0.23691119,0
0.37190858,0.07218566,1
0.17090793,-0.027056368,1
0.33552858,-0.054856025,0
0.32115388,0.20649523,2
0.48332927,-0.010149597,4
0.1256549,0.14093052,4
0.18058734,-0.08269281,0
0.2975485,0.016793925,1
0.42096645,-0.09035955,5
0.29035422,-0.13290542,1
0.3246094,-0.09492826,1
0.2799565,0.058374275,4
0.3679939,-0.22304103,5
0.10543817,0.0040371898,4
0.37266096,-0.050102297,1
0.30554542,-0.18150404,1
0.43065685,-0.010373642,1
0.37503326,-0.1339834,1
0.30854592,-0.024353076,5
0.24850722,0.046605937,3
0.25444135,-0.028294148,1
0.2789905,-0.049945246,1
0.36429352,-0.17001946,5
0.25049198,-0.12786421,4
0.38522634,-0.18229175,1
0.34876633,-0.00837431,4
0.27956867,-0.033510353,1
0.17959166,-0.11854477,4
0.3604128,-0.10913352,1
0.500354,-0.14281052,5
0.3701085,-0.06330751,1
0.5127357,-0.2626122,5
0.28421697,-0.08487495,0
0.3572299,-0.10557752,1
0.24766254,-0.0047281575,4
0.20244798,-0.030181015,4
0.37361744,-0.15779433,5
0.21627168,-0.08108462,4
0.4717715,-0.08334439,1
0.23558529,-0.046698384,4
0.4691032,-0.1854191,1
0.100187294,-0.018801013,4
0.27061534,0.016514866,4
0.15931566,-0.063764066,4
0.47564492,-0.2641216,5
0.29133967,-0.13812284,0
0.31332612,-0.07210442,0
0.2512168,-0.1553153,1
0.0839585,-0.022792595,4
0.35453904,-0.23214994,1
0.37293842,-0.21643454,1
0.29257026,0.14229657,1
0.35632527,0.0492607,1
0.24942869,0.043059606,4
0.36983654,-0.118633576,1
0.28578755,-0.13094327,1
0.3152834,-0.16491252,5
0.31752425,0.018849276,0
0.31073022,-0.07413617,1
0.29870185,-0.15697211,1
0.24041972,0.038438402,4
0.3064384,-0.02648496,1
0.47492993,-0.21590863,5
0.28822994,0.23209701,2
0.4253526,-0.20318954,5
0.3820291,-0.122638546,0
0.28577748,-0.045712758,4
0.23078488,-0.13055979,0
0.17361446,0.020227151,4
0.24467707,-0.09078806,4
0.412901,-0.18710668,1
0.28010613,-0.11816949,1
0.32505828,-0.036300436,5
0.34672365,-0.16982676,4
0.2557496,-0.049236428,1
0.4741673,-0.32788703,5
0.19900694,-0.06660393,0
0.27476946,0.0939771,4
0.45404154,0.086839736,1
0.3794829,-0.07493729,1
0.44377828,0.026005622,4
0.29061535,-0.15561469,0
0.27115756,-0.11203239,0
0.22900972,-0.10902607,4
0.30828285,-0.05348295,1
0.33283323,-0.068562366,1
0.4165738,-0.18222205,1
0.25132188,-0.060358677,1
0.33510667,-0.037205633,1
0.45994428,-0.09323181,1
0.4155849,-0.10333316,4
0.15448353,0.0046649263,4
0.31662098,-0.06690153,1
0.20452897,0.049737304,4
0.2563809,-0.085467406,4
0.18163395,-0.050714143,0
0.55554396,-0.11979019,1
0.4078665,-0.15504235,5
0.34569392,-0.0879995,1
0.29752254,-0.04791813,0
0.24553867,0.20071886,4
0.43312904,0.0076968404,0
0.32347348,-0.03999262,1
0.3678698,0.06653883,1
0.32070377,-0.036093935,4
0.14080344,0.10950362,4
0.3519513,-0.06903928,5
0.3221532,-0.084941894,5
0.28287655,-0.0907409,0
0.3203955,-0.12300539,1
0.37666896,-0.18764731,1
0.35245088,-0.026336318,1
0.3865385,-0.11031253,0
0.314115,-0.096787326,5
0.38802135,-0.17535459,1
0.17812496,-0.06318145,4
0.27809998,-0.09726566,0
0.18334329,-0.053973734,1
0.3084133,-0.17116685,1
0.37762144,-0.09368333,1
0.30534863,-0.11281725,1
0.23030633,0.19847558,4
0.23603365,-0.12725672,0
0.111952916,0.07653254,4
0.41668034,-0.23595557,1
0.31030196,-0.15798207,1
0.30426186,-0.071091026,1
0.27416423,0.23768646,2
0.43597624,0.15429528,1
0.30234483,-0.17051646,1
0.22394376,0.032496527,4
0.32126418,-0.20938423,0
0.26185444,-0.07831019,0
0.2998574,0.24269749,4
0.3288086,-0.11003966,1
0.2597372,-0.018942982,4
0.25409743,0.060615852,4
0.22340597,-0.049481418,5
0.45558703,-0.19173723,1
0.26694486,-0.050627235,4
0.24584937,-0.07999686,0
0.27524725,0.00074028334,1
0.35921958,-0.19688432,1
0.06864799,-0.042869434,4
0.23362938,-0.112743504,4
0.42521986,-0.2007895,1
0.3339701,-0.13770913,1
0.29534185,-0.13408041,5
0.36840624,0.03991173,1
0.40549,-0.22240508,1
0.36974055,-0.22062786,1
0.28681242,-0.16286917,5
0.28259057,-0.11521315,0
0.40933874,-0.05417792,5
0.3738703,0.09273038,0
0.18868041,0.012601401,4
0.32823172,-0.011863947,4
0.24628066,-0.0029734292,4
0.29079565,-0.12040383,5
0.29847205,-0.0014248559,4
0.31018507,-0.09774631,3
0.17561232,-0.09003665,4
0.3824376,-0.095954925,1
0.3445797,-0.17393003,0
0.1085535,-0.023379693,4
0.29630825,-0.16499324,5
0.15851934,0.06793148,4
0.3636983,-0.11719191,0
0.3703088,-0.03557941,4
0.3183588,-0.101292916,4
0.20063569,0.08600489,4
0.28451034,-0.053935852,0
0.23793966,0.14766608,4
0.35065582,0.0067713493,0
0.31458446,0.07099261,4
0.26420042,-0.09553271,4
0.18742998,0.059710376,4
0.22907381,-0.1289896,4
0.33674926,-0.14826375,4
0.35732204,-0.21464346,0
0.3572144,-0.0466833,0
0.4002496,-0.0654846,1
0.30673376,-0.096760705,0
0.3530743,-0.15566197,1
0.20584242,0.11039175,4
0.22532475,-0.0849368,5
0.49312657,-0.31229842,1
0.38974977,-0.18109997,1
0.24613138,-0.15553008,1
0.37008557,0.017193975,1
0.37602153,-0.18832676,1
0.3108308,-0.06972471,4
0.24338455,-0.066457145,4
0.36432403,-0.17722562,1
0.36360857,-0.10893382,1
0.22343493,-0.10647296,1
0.18945746,0.025650125,4
0.29247704,-0.012471313,4
0.2504024,-0.114638366,1
0.30113906,-0.16294731,1
0.16637094,0.022475097,4
0.32500288,-0.011781478,1
0.55866057,-0.20910454,5
0.1887252,-0.035306517,0
0.115290724,-0.002696395,4
0.42531493,0.12891214,4
0.43330517,-0.18557085,1
0.2660195,-0.10525674,4
0.20041284,-0.072767556,1
0.31878096,0.09900047,4
0.43587407,-0.18729514,1
0.37092426,-0.1527162,1
0.41135493,-0.0346134,5
0.13909118,-0.051715445,4
0.25988916,-0.11411821,4
0.3463425,0.046717934,4
0.37925798,-0.016023347,5
0.41420946,-0.13272443,1
0.23674092,-0.08950838,1
0.32718593,-0.2191735,1
0.36294553,-0.10680208,0
0.2533051,0.4169103,2
0.22653903,-0.11869785,1
0.33235916,-0.16909522,5
0.32849923,-0.14102241,4
0.2856992,0.1371978,4
0.18954554,-0.050069276,4
0.39194614,0.17765394,2
0.42859286,-0.11388102,1
0.2919479,-0.14171958,1
0.35721833,-0.21469548,1
0.19510816,-0.09542118,4
0.3529021,-0.11135808,0
0.3355586,-0.16331717,1
0.49206495,-0.19219045,1
0.2593143,0.21642311,4
0.33471048,-0.07455632,0
0.41839892,-0.33340204,1
0.2975689,-0.116424255,4
0.10392086,0.021907382,4
0.2961394,-0.0873972,1
0.27474573,-0.09448106,1
0.2086557,-0.051954743,4
0.28958747,-0.13032843,0
0.42792282,-0.020119658,1
0.27683523,-0.047037058,5
0.41641432,-0.11225719,1
0.12996496,-0.028111963,4
0.12083827,-0.054849662,4
0.28713748,-0.07830984,1
0.4584534,-0.15480676,1
0.33687654,0.031123927,3
0.41966203,-0.005482715,1
0.20007353,-0.07783285,4
0.22813952,0.13003528,4
0.1749079,-0.035693437,4
0.52048963,0.13783556,3
0.3770571,0.056191903,1
0.3412143,-0.1700198,5
0.2928524,-0.12528399,1
0.2097105,-0.10629459,1
0.39640272,-0.16240014,0
0.16612917,0.08084518,4
0.3642345,-0.14073774,1
0.2761335,0.058813777,0
0.34084305,0.04197429,4
0.22105063,-0.102336496,1
0.36641213,0.042140488,4
0.3837725,-0.08391774,0
0.39724723,-0.2500544,1
0.3568764,-0.13862677,1
0.3563085,-0.2275892,1
0.43567872,-0.08138112,4
0.38756245,-0.024612559,1
0.31885552,-0.061075438,4
0.48127994,-0.18587689,5
0.2942704,-0.05367226,4
0.37833342,0.18593831,1
0.39064053,0.015661748,1
0.40280113,-0.18619043,1
0.40829122,-0.21861073,1
0.3987165,-0.14602326,4
0.31482258,-0.20716663,1
0.37388554,-0.0325032,1
0.28609073,0.068091005,4
0.41826546,-0.2354572,1
0.32524893,-0.055006515,1
0.19156511,0.113555335,4
0.22243978,-0.103960894,4
0.2988459,-0.16349348,1
0.46190146,-0.117529206,1
0.24949096,-0.10454953,1
0.33487043,0.0010909105,5
0.40556714,-0.028695514,1
0.16166186,0.015644062,4
0.32843152,0.18535756,0
0.2690033,0.0668076,4
0.42446247,-0.012704469,5
0.3383837,-0.056337442,4
0.5781923,-0.2513808,1
0.14724892,-0.049312986,4
0.38708425,-0.18989798,5
0.21346179,-0.06425662,4
0.29959238,-0.09674073,1
0.26187834,0.2686514,4
0.22480996,0.06716543,0
0.18429393,-0.030939998,0
0.27394095,0.046800863,4
0.2248422,-0.040906012,4
0.39014462,-0.10366204,1
0.3283045,0.07274299,4
0.37508807,0.17245322,4
0.23364446,-0.027021576,1
0.17610851,-0.024216576,4
0.4108837,-0.17671615,5
0.29713804,0.057886884,5
0.27050143,-0.13255033,0
0.4437359,-0.12637529,5
0.46818367,-0.20705971,1
0.41070673,-0.16873695,3
0.26723182,0.06574247,4
0.24559568,-0.11758227,4
0.46704468,-0.29376215,5
0.3766915,-0.07815937,0
0.17720304,0.1260182,4
0.3807489,-0.22497338,0
0.32988098,0.12193317,4
0.31209272,-0.12939288,1
0.23057365,-0.09186898,1
0.3531991,-0.050631847,1
0.43224567,-0.0968504,1
0.30165192,-0.16093753,1
0.22562896,-0.052892208,4
0.2503768,-0.17785788,1
0.23868117,0.3871164,2
0.3884826,-0.17784533,4
0.35783374,-0.074118376,1
0.34564433,-0.20558073,1
0.40585074,-0.11328551,5
0.33773506,-0.017384358,4
0.21856624,-0.12447802,4
0.25610244,-0.16133521,1
0.15704362,0.011164724,4
0.30119783,0.0045761773,5
0.17279528,-0.003551519,4
0.3315402,-0.015430339,5
0.36580983,-0.11710194,0
0.3880755,-0.14387421,1
0.43860483,-0.2778689,1
0.30603877,-0.10793044,4
0.33561045,-0.14660965,4
0.37580028,0.13414468,0
0.2805348,0.0697159,4
0.24034415,0.0406093,0
0.22223005,-0.018422056,0
0.38985538,0.14123823,4
0.293619,-0.16427043,5
0.40863165,-0.21235725,5
0.5191209,-0.35954788,5
0.420843,-0.17270179,1
0.2335943,-0.07175944,4
0.30698374,-0.04313991,0
0.3628024,-0.10004899,4
0.28837258,-0.099919505,1
0.4209564,-0.2599741,1
0.19575982,-0.04159084,5
0.31541827,-0.11663548,0
0.30396542,-0.03324805,0
0.34460744,-0.17895697,0
0.3276955,0.20750463,4
0.30516332,-0.11270632,4
0.34306723,0.25190726,2
0.38536575,0.07880335,1
0.3157524,-0.052249316,4
0.17696683,0.003826663,4
0.42138413,-0.121632844,1
0.30540866,-0.09779223,4
0.41172394,-0.13570002,1
0.23362668,-0.12784062,0
0.23263416,0.08876386,4
0.26405987,0.107896,4
0.20150422,-0.1196198,4
0.24034175,0.024570633,1
0.13385779,-0.06615735,4
0.3310769,0.013114586,1
0.35478997,-0.08815682,4
0.20224644,0.12493248,4
0.25138542,-0.06758874,4
0.39326787,-0.10255648,1
0.2842581,-0.107017845,4
0.3564553,0.085463375,1
0.40854508,-0.13313022,3
0.30056274,0.03603996,4
0.40162903,-0.27646992,5
0.3203435,-0.18710127,0
0.25770304,0.1450104,3
0.16907819,-0.0744345,0
0.41229498,-0.23754947,5
0.2729206,-0.131216,1
0.40187183,-0.17309047,1
0.39838788,-0.036710903,5
0.1511283,-0.035237588,4
0.2521317,-0.052598342,1
0.42651153,-0.22965926,1
0.29788575,-0.09053424,4
0.17584686,-0.06982377,0
0.39321613,-0.21646471,0
0.37301916,-0.2114042,1
0.39718652,-0.0050927326,1
0.21635383,-0.09608607,4
0.3422364,0.056038413,4
0.46037316,0.015474507,1
0.4518836,-0.102278665,1
0.22408558,-0.04837854,4
0.33286798,0.08191121,4
0.3277313,-0.158179,0
0.30419347,-0.017145649,0
0.3084106,-0.18220945,1
0.24431516,-0.06773192,0
0.18473785,-0.02190301,4
0.27657038,-0.13049941,0
0.30762097,0.2944179,4
0.24697569,-0.08529404,4
0.3566615,-0.017639639,1
0.25479007,-0.09197716,1
0.39956588,-0.08763269,1
0.27648273,-0.16863202,5
0.31700906,-0.13001919,0
0.2595524,-0.052033372,1
0.3284826,-0.23540637,1
0.24006513,0.029490817,0
0.40073925,-0.17794886,1
0.3223659,-0.057295352,4
0.3369613,-0.19092941,1
0.36868605,-0.240886,1
0.12234402,0.021872243,4
0.2871703,0.1728161,4
0.3965067,-0.12829629,1
0.27847728,-0.113045774,0
0.49663275,-0.19833143,1
0.42945197,-0.023731442,4
0.33760348,-0.23609562,1
0.3025847,-0.051786892,0
0.2809162,-0.08043534,1
0.23095267,-0.082785875,1
0.3545566,-0.17394581,1
0.3900969,-0.0728762,1
0.28350347,-0.07635633,4
0.20684646,-0.050096422,0
0.16283949,-0.028228303,4
0.1559236,-0.060637332,1
0.3269744,-0.09305601,1
0.22539799,0.050390553,4
0.2699895,-0.094194,4
0.17915124,-0.05344499,1
0.11474254,-0.05862547,4
0.40540755,0.009632794,1
0.41891,-0.23400207,5
0.2997212,-0.13809048,4
0.15194367,-0.04137822,0
0.38740087,-0.04385318,1
0.40823734,-0.18146497,1
0.24207395,-0.08362205,1
0.34063265,-0.005346232,1
0.2890242,-0.15159614,5
0.39373717,0.034208957,0
0.37059417,0.017218431,4
0.17499964,-0.0061833174,4
0.3044229,-0.11267246,1
0.34896064,-0.27745456,1
0.37229007,-0.15453996,0
0.47095236,0.17904991,1
0.3058035,-0.20383824,1
0.45789832,-0.28484297,5
0.41963995,-0.06604616,4
0.5023954,-0.09851515,5
0.21921277,-0.05104472,4
0.26828775,-0.023296185,4
0.4531466,-0.11470743,1
0.43881968,0.02711736,1
0.30029285,-0.17323773,1
0.3305789,-0.09099718,5
0.45456153,-0.28990024,1
0.28338912,0.10623282,4
0.30387896,-0.05892773,4
0.2565911,0.028168313,4
0.16696005,-0.07882862,4
0.2715929,-0.14523292,1
0.2992656,-0.10986416,1
0.22909877,-0.06967129,0
0.23293611,-0.05255752,4
0.2410912,0.024800994,4
0.43369702,-0.04636912,1
0.41204846,-0.2186397,0
0.3548197,0.30069458,2
0.110220805,0.035654966,4
0.25183108,-0.061270863,0
0.27266645,-0.024575079,4
0.4381845,-0.08510421,1
0.37733755,-0.1623229,1
0.26636347,-0.1318007,4
0.29962382,-0.085151404,4
0.43962377,-0.04935122,0
0.3541077,0.1551253,4
0.28810066,-0.08302371,4
0.3092803,0.25047332,4
0.5107617,-0.13917135,1
0.2297423,-0.13870792,0
0.2578354,-0.16050902,0
0.4070414,-0.19244835,0
0.32729784,0.14361763,5
0.22780748,-0.16214944,1
0.36064714,-0.011055252,1
0.49154174,-0.17731974,5
0.2665426,-0.07385266,1
0.31954598,-0.13186549,4
0.3116861,0.021348042,1
0.49054497,-0.24005204,1
0.3488517,0.021199832,4
0.3182869,-0.14628594,4
0.22441003,-0.110366076,1
